no,n_estimators,max_depth,eta,subsample,colsample_bytree,MSE,R
4960,100,9,0.9,0.5,0.9,20.9749054,0.813616177
4961,100,9,0.9,0.6,0,55.40510777,0.391423236
4962,100,9,0.9,0.6,0.1,55.40510777,0.391423236
4963,100,9,0.9,0.6,0.2,55.40510777,0.391423236
4964,100,9,0.9,0.6,0.3,55.40510777,0.391423236
4965,100,9,0.9,0.6,0.4,79.02091599,0.468189693
4966,100,9,0.9,0.6,0.5,79.02091599,0.468189693
4967,100,9,0.9,0.6,0.6,124.2181229,0.126390405
4968,100,9,0.9,0.6,0.7,124.2181229,0.126390405
4969,100,9,0.9,0.6,0.8,36.50786469,0.696764277
4970,100,9,0.9,0.6,0.9,36.50786469,0.696764277
4971,100,9,0.9,0.7,0,77.30652534,0.041739074
4972,100,9,0.9,0.7,0.1,77.30652534,0.041739074
4973,100,9,0.9,0.7,0.2,77.30652534,0.041739074
4974,100,9,0.9,0.7,0.3,77.30652534,0.041739074
4975,100,9,0.9,0.7,0.4,47.94323846,0.590557007
4976,100,9,0.9,0.7,0.5,47.94323846,0.590557007
4977,100,9,0.9,0.7,0.6,96.23776878,0.072800627
4978,100,9,0.9,0.7,0.7,96.23776878,0.072800627
4979,100,9,0.9,0.7,0.8,51.92031005,0.506116969
4980,100,9,0.9,0.7,0.9,51.92031005,0.506116969
4981,100,9,0.9,0.8,0,73.05485413,0.184976138
4982,100,9,0.9,0.8,0.1,73.05485413,0.184976138
4983,100,9,0.9,0.8,0.2,73.05485413,0.184976138
4984,100,9,0.9,0.8,0.3,73.05485413,0.184976138
4985,100,9,0.9,0.8,0.4,76.094597,0.260355275
4986,100,9,0.9,0.8,0.5,76.094597,0.260355275
4987,100,9,0.9,0.8,0.6,81.27542354,0.381450918
4988,100,9,0.9,0.8,0.7,81.27542354,0.381450918
4989,100,9,0.9,0.8,0.8,75.54976538,0.38215459
4990,100,9,0.9,0.8,0.9,75.54976538,0.38215459
4991,100,9,0.9,0.9,0,88.57431612,-0.076209089
4992,100,9,0.9,0.9,0.1,88.57431612,-0.076209089
4993,100,9,0.9,0.9,0.2,88.57431612,-0.076209089
4994,100,9,0.9,0.9,0.3,88.57431612,-0.076209089
4995,100,9,0.9,0.9,0.4,32.81868247,0.78858546
4996,100,9,0.9,0.9,0.5,32.81868247,0.78858546
4997,100,9,0.9,0.9,0.6,89.06830785,0.20072851
4998,100,9,0.9,0.9,0.7,89.06830785,0.20072851
4999,100,9,0.9,0.9,0.8,28.98845696,0.778293126
5000,100,9,0.9,0.9,0.9,28.98845696,0.778293126
5001,100,11,0,0,0,68.77345456,nan
5002,100,11,0,0,0.1,68.77345456,nan
5003,100,11,0,0,0.2,68.77345456,nan
5004,100,11,0,0,0.3,68.77345456,nan
5005,100,11,0,0,0.4,68.77345456,nan
5006,100,11,0,0,0.5,68.77345456,nan
5007,100,11,0,0,0.6,68.77345456,nan
5008,100,11,0,0,0.7,68.77345456,nan
5009,100,11,0,0,0.8,68.77345456,nan
5010,100,11,0,0,0.9,68.77345456,nan
5011,100,11,0,0.1,0,68.77345456,nan
5012,100,11,0,0.1,0.1,68.77345456,nan
5013,100,11,0,0.1,0.2,68.77345456,nan
5014,100,11,0,0.1,0.3,68.77345456,nan
5015,100,11,0,0.1,0.4,68.77345456,nan
5016,100,11,0,0.1,0.5,68.77345456,nan
5017,100,11,0,0.1,0.6,68.77345456,nan
5018,100,11,0,0.1,0.7,68.77345456,nan
5019,100,11,0,0.1,0.8,68.77345456,nan
5020,100,11,0,0.1,0.9,68.77345456,nan
5021,100,11,0,0.2,0,68.77345456,nan
5022,100,11,0,0.2,0.1,68.77345456,nan
5023,100,11,0,0.2,0.2,68.77345456,nan
5024,100,11,0,0.2,0.3,68.77345456,nan
5025,100,11,0,0.2,0.4,68.77345456,nan
5026,100,11,0,0.2,0.5,68.77345456,nan
5027,100,11,0,0.2,0.6,68.77345456,nan
5028,100,11,0,0.2,0.7,68.77345456,nan
5029,100,11,0,0.2,0.8,68.77345456,nan
5030,100,11,0,0.2,0.9,68.77345456,nan
5031,100,11,0,0.3,0,68.77345456,nan
5032,100,11,0,0.3,0.1,68.77345456,nan
5033,100,11,0,0.3,0.2,68.77345456,nan
5034,100,11,0,0.3,0.3,68.77345456,nan
5035,100,11,0,0.3,0.4,68.77345456,nan
5036,100,11,0,0.3,0.5,68.77345456,nan
5037,100,11,0,0.3,0.6,68.77345456,nan
5038,100,11,0,0.3,0.7,68.77345456,nan
5039,100,11,0,0.3,0.8,68.77345456,nan
5040,100,11,0,0.3,0.9,68.77345456,nan
5041,100,11,0,0.4,0,68.77345456,nan
5042,100,11,0,0.4,0.1,68.77345456,nan
5043,100,11,0,0.4,0.2,68.77345456,nan
5044,100,11,0,0.4,0.3,68.77345456,nan
5045,100,11,0,0.4,0.4,68.77345456,nan
5046,100,11,0,0.4,0.5,68.77345456,nan
5047,100,11,0,0.4,0.6,68.77345456,nan
5048,100,11,0,0.4,0.7,68.77345456,nan
5049,100,11,0,0.4,0.8,68.77345456,nan
5050,100,11,0,0.4,0.9,68.77345456,nan
5051,100,11,0,0.5,0,68.77345456,nan
5052,100,11,0,0.5,0.1,68.77345456,nan
5053,100,11,0,0.5,0.2,68.77345456,nan
5054,100,11,0,0.5,0.3,68.77345456,nan
5055,100,11,0,0.5,0.4,68.77345456,nan
5056,100,11,0,0.5,0.5,68.77345456,nan
5057,100,11,0,0.5,0.6,68.77345456,nan
5058,100,11,0,0.5,0.7,68.77345456,nan
5059,100,11,0,0.5,0.8,68.77345456,nan
5060,100,11,0,0.5,0.9,68.77345456,nan
5061,100,11,0,0.6,0,68.77345456,nan
5062,100,11,0,0.6,0.1,68.77345456,nan
5063,100,11,0,0.6,0.2,68.77345456,nan
5064,100,11,0,0.6,0.3,68.77345456,nan
5065,100,11,0,0.6,0.4,68.77345456,nan
5066,100,11,0,0.6,0.5,68.77345456,nan
5067,100,11,0,0.6,0.6,68.77345456,nan
5068,100,11,0,0.6,0.7,68.77345456,nan
5069,100,11,0,0.6,0.8,68.77345456,nan
5070,100,11,0,0.6,0.9,68.77345456,nan
5071,100,11,0,0.7,0,68.77345456,nan
5072,100,11,0,0.7,0.1,68.77345456,nan
5073,100,11,0,0.7,0.2,68.77345456,nan
5074,100,11,0,0.7,0.3,68.77345456,nan
5075,100,11,0,0.7,0.4,68.77345456,nan
5076,100,11,0,0.7,0.5,68.77345456,nan
5077,100,11,0,0.7,0.6,68.77345456,nan
5078,100,11,0,0.7,0.7,68.77345456,nan
5079,100,11,0,0.7,0.8,68.77345456,nan
5080,100,11,0,0.7,0.9,68.77345456,nan
5081,100,11,0,0.8,0,68.77345456,nan
5082,100,11,0,0.8,0.1,68.77345456,nan
5083,100,11,0,0.8,0.2,68.77345456,nan
5084,100,11,0,0.8,0.3,68.77345456,nan
5085,100,11,0,0.8,0.4,68.77345456,nan
5086,100,11,0,0.8,0.5,68.77345456,nan
5087,100,11,0,0.8,0.6,68.77345456,nan
5088,100,11,0,0.8,0.7,68.77345456,nan
5089,100,11,0,0.8,0.8,68.77345456,nan
5090,100,11,0,0.8,0.9,68.77345456,nan
5091,100,11,0,0.9,0,68.77345456,nan
5092,100,11,0,0.9,0.1,68.77345456,nan
5093,100,11,0,0.9,0.2,68.77345456,nan
5094,100,11,0,0.9,0.3,68.77345456,nan
5095,100,11,0,0.9,0.4,68.77345456,nan
5096,100,11,0,0.9,0.5,68.77345456,nan
5097,100,11,0,0.9,0.6,68.77345456,nan
5098,100,11,0,0.9,0.7,68.77345456,nan
5099,100,11,0,0.9,0.8,68.77345456,nan
5100,100,11,0,0.9,0.9,68.77345456,nan
5101,100,11,0.1,0,0,68.77345456,nan
5102,100,11,0.1,0,0.1,68.77345456,nan
5103,100,11,0.1,0,0.2,68.77345456,nan
5104,100,11,0.1,0,0.3,68.77345456,nan
5105,100,11,0.1,0,0.4,68.77345456,nan
5106,100,11,0.1,0,0.5,68.77345456,nan
5107,100,11,0.1,0,0.6,68.77345456,nan
5108,100,11,0.1,0,0.7,68.77345456,nan
5109,100,11,0.1,0,0.8,68.77345456,nan
5110,100,11,0.1,0,0.9,68.77345456,nan
5111,100,11,0.1,0.1,0,80.33552187,0.140202881
5112,100,11,0.1,0.1,0.1,80.33552187,0.140202881
5113,100,11,0.1,0.1,0.2,80.33552187,0.140202881
5114,100,11,0.1,0.1,0.3,80.33552187,0.140202881
5115,100,11,0.1,0.1,0.4,55.24457065,0.471038368
5116,100,11,0.1,0.1,0.5,55.24457065,0.471038368
5117,100,11,0.1,0.1,0.6,75.09428187,0.167547469
5118,100,11,0.1,0.1,0.7,75.09428187,0.167547469
5119,100,11,0.1,0.1,0.8,70.22450782,0.323144575
5120,100,11,0.1,0.1,0.9,70.22450782,0.323144575
5121,100,11,0.1,0.2,0,65.52122384,0.126673561
5122,100,11,0.1,0.2,0.1,65.52122384,0.126673561
5123,100,11,0.1,0.2,0.2,65.52122384,0.126673561
5124,100,11,0.1,0.2,0.3,65.52122384,0.126673561
5125,100,11,0.1,0.2,0.4,81.56964673,-0.049965465
5126,100,11,0.1,0.2,0.5,81.56964673,-0.049965465
5127,100,11,0.1,0.2,0.6,113.4266958,-0.207446335
5128,100,11,0.1,0.2,0.7,113.4266958,-0.207446335
5129,100,11,0.1,0.2,0.8,105.1687668,-0.155261004
5130,100,11,0.1,0.2,0.9,105.1687668,-0.155261004
5131,100,11,0.1,0.3,0,56.85560358,0.365137708
5132,100,11,0.1,0.3,0.1,56.85560358,0.365137708
5133,100,11,0.1,0.3,0.2,56.85560358,0.365137708
5134,100,11,0.1,0.3,0.3,56.85560358,0.365137708
5135,100,11,0.1,0.3,0.4,61.62367285,0.394835803
5136,100,11,0.1,0.3,0.5,61.62367285,0.394835803
5137,100,11,0.1,0.3,0.6,71.45294015,0.058732723
5138,100,11,0.1,0.3,0.7,71.45294015,0.058732723
5139,100,11,0.1,0.3,0.8,83.98643995,0.004199069
5140,100,11,0.1,0.3,0.9,83.98643995,0.004199069
5141,100,11,0.1,0.4,0,49.14996642,0.468445901
5142,100,11,0.1,0.4,0.1,49.14996642,0.468445901
5143,100,11,0.1,0.4,0.2,49.14996642,0.468445901
5144,100,11,0.1,0.4,0.3,49.14996642,0.468445901
5145,100,11,0.1,0.4,0.4,44.83360738,0.59428918
5146,100,11,0.1,0.4,0.5,44.83360738,0.59428918
5147,100,11,0.1,0.4,0.6,59.22293379,0.345491428
5148,100,11,0.1,0.4,0.7,59.22293379,0.345491428
5149,100,11,0.1,0.4,0.8,74.60017518,-0.003026056
5150,100,11,0.1,0.4,0.9,74.60017518,-0.003026056
5151,100,11,0.1,0.5,0,57.217376,0.300220337
5152,100,11,0.1,0.5,0.1,57.217376,0.300220337
5153,100,11,0.1,0.5,0.2,57.217376,0.300220337
5154,100,11,0.1,0.5,0.3,57.217376,0.300220337
5155,100,11,0.1,0.5,0.4,42.72969456,0.706051524
5156,100,11,0.1,0.5,0.5,42.72969456,0.706051524
5157,100,11,0.1,0.5,0.6,54.37672963,0.418215404
5158,100,11,0.1,0.5,0.7,54.37672963,0.418215404
5159,100,11,0.1,0.5,0.8,60.54758111,0.288900917
5160,100,11,0.1,0.5,0.9,60.54758111,0.288900917
5161,100,11,0.1,0.6,0,46.73467545,0.58627161
5162,100,11,0.1,0.6,0.1,46.73467545,0.58627161
5163,100,11,0.1,0.6,0.2,46.73467545,0.58627161
5164,100,11,0.1,0.6,0.3,46.73467545,0.58627161
5165,100,11,0.1,0.6,0.4,55.67241078,0.444294264
5166,100,11,0.1,0.6,0.5,55.67241078,0.444294264
5167,100,11,0.1,0.6,0.6,42.46541473,0.638962885
5168,100,11,0.1,0.6,0.7,42.46541473,0.638962885
5169,100,11,0.1,0.6,0.8,55.7396591,0.443063883
5170,100,11,0.1,0.6,0.9,55.7396591,0.443063883
5171,100,11,0.1,0.7,0,45.65289992,0.614719474
5172,100,11,0.1,0.7,0.1,45.65289992,0.614719474
5173,100,11,0.1,0.7,0.2,45.65289992,0.614719474
5174,100,11,0.1,0.7,0.3,45.65289992,0.614719474
5175,100,11,0.1,0.7,0.4,48.90180915,0.548043617
5176,100,11,0.1,0.7,0.5,48.90180915,0.548043617
5177,100,11,0.1,0.7,0.6,49.47610488,0.510454219
5178,100,11,0.1,0.7,0.7,49.47610488,0.510454219
5179,100,11,0.1,0.7,0.8,41.34631982,0.647461107
5180,100,11,0.1,0.7,0.9,41.34631982,0.647461107
5181,100,11,0.1,0.8,0,46.10231446,0.58002765
5182,100,11,0.1,0.8,0.1,46.10231446,0.58002765
5183,100,11,0.1,0.8,0.2,46.10231446,0.58002765
5184,100,11,0.1,0.8,0.3,46.10231446,0.58002765
5185,100,11,0.1,0.8,0.4,57.45874359,0.373745499
5186,100,11,0.1,0.8,0.5,57.45874359,0.373745499
5187,100,11,0.1,0.8,0.6,54.23287317,0.512827327
5188,100,11,0.1,0.8,0.7,54.23287317,0.512827327
5189,100,11,0.1,0.8,0.8,55.79061036,0.421322601
5190,100,11,0.1,0.8,0.9,55.79061036,0.421322601
5191,100,11,0.1,0.9,0,46.40067051,0.592009396
5192,100,11,0.1,0.9,0.1,46.40067051,0.592009396
5193,100,11,0.1,0.9,0.2,46.40067051,0.592009396
5194,100,11,0.1,0.9,0.3,46.40067051,0.592009396
5195,100,11,0.1,0.9,0.4,55.01356718,0.433683828
5196,100,11,0.1,0.9,0.5,55.01356718,0.433683828
5197,100,11,0.1,0.9,0.6,44.86362582,0.662213771
5198,100,11,0.1,0.9,0.7,44.86362582,0.662213771
5199,100,11,0.1,0.9,0.8,54.33233853,0.422780497
5200,100,11,0.1,0.9,0.9,54.33233853,0.422780497
5201,100,11,0.2,0,0,68.77345456,nan
5202,100,11,0.2,0,0.1,68.77345456,nan
5203,100,11,0.2,0,0.2,68.77345456,nan
5204,100,11,0.2,0,0.3,68.77345456,nan
5205,100,11,0.2,0,0.4,68.77345456,nan
5206,100,11,0.2,0,0.5,68.77345456,nan
5207,100,11,0.2,0,0.6,68.77345456,nan
5208,100,11,0.2,0,0.7,68.77345456,nan
5209,100,11,0.2,0,0.8,68.77345456,nan
5210,100,11,0.2,0,0.9,68.77345456,nan
5211,100,11,0.2,0.1,0,90.63834438,0.206981918
5212,100,11,0.2,0.1,0.1,90.63834438,0.206981918
5213,100,11,0.2,0.1,0.2,90.63834438,0.206981918
5214,100,11,0.2,0.1,0.3,90.63834438,0.206981918
5215,100,11,0.2,0.1,0.4,83.13883872,0.208566447
5216,100,11,0.2,0.1,0.5,83.13883872,0.208566447
5217,100,11,0.2,0.1,0.6,97.07640109,0.042067468
5218,100,11,0.2,0.1,0.7,97.07640109,0.042067468
5219,100,11,0.2,0.1,0.8,89.2332505,0.119155828
5220,100,11,0.2,0.1,0.9,89.2332505,0.119155828
5221,100,11,0.2,0.2,0,69.97930595,0.067077292
5222,100,11,0.2,0.2,0.1,69.97930595,0.067077292
5223,100,11,0.2,0.2,0.2,69.97930595,0.067077292
5224,100,11,0.2,0.2,0.3,69.97930595,0.067077292
5225,100,11,0.2,0.2,0.4,92.21992258,-0.117012402
5226,100,11,0.2,0.2,0.5,92.21992258,-0.117012402
5227,100,11,0.2,0.2,0.6,95.20437072,-0.036650239
5228,100,11,0.2,0.2,0.7,95.20437072,-0.036650239
5229,100,11,0.2,0.2,0.8,166.4048938,-0.433556917
5230,100,11,0.2,0.2,0.9,166.4048938,-0.433556917
5231,100,11,0.2,0.3,0,58.67495123,0.345135026
5232,100,11,0.2,0.3,0.1,58.67495123,0.345135026
5233,100,11,0.2,0.3,0.2,58.67495123,0.345135026
5234,100,11,0.2,0.3,0.3,58.67495123,0.345135026
5235,100,11,0.2,0.3,0.4,62.93909551,0.459794626
5236,100,11,0.2,0.3,0.5,62.93909551,0.459794626
5237,100,11,0.2,0.3,0.6,67.96590661,0.274378083
5238,100,11,0.2,0.3,0.7,67.96590661,0.274378083
5239,100,11,0.2,0.3,0.8,91.64383218,-0.437771142
5240,100,11,0.2,0.3,0.9,91.64383218,-0.437771142
5241,100,11,0.2,0.4,0,51.36223244,0.402832504
5242,100,11,0.2,0.4,0.1,51.36223244,0.402832504
5243,100,11,0.2,0.4,0.2,51.36223244,0.402832504
5244,100,11,0.2,0.4,0.3,51.36223244,0.402832504
5245,100,11,0.2,0.4,0.4,51.59112219,0.431190207
5246,100,11,0.2,0.4,0.5,51.59112219,0.431190207
5247,100,11,0.2,0.4,0.6,64.6420134,0.251761374
5248,100,11,0.2,0.4,0.7,64.6420134,0.251761374
5249,100,11,0.2,0.4,0.8,73.6574265,0.128819021
5250,100,11,0.2,0.4,0.9,73.6574265,0.128819021
5251,100,11,0.2,0.5,0,62.43937622,0.174587219
5252,100,11,0.2,0.5,0.1,62.43937622,0.174587219
5253,100,11,0.2,0.5,0.2,62.43937622,0.174587219
5254,100,11,0.2,0.5,0.3,62.43937622,0.174587219
5255,100,11,0.2,0.5,0.4,49.87425152,0.567357772
5256,100,11,0.2,0.5,0.5,49.87425152,0.567357772
5257,100,11,0.2,0.5,0.6,86.12135808,-0.105640663
5258,100,11,0.2,0.5,0.7,86.12135808,-0.105640663
5259,100,11,0.2,0.5,0.8,51.32251237,0.424963733
5260,100,11,0.2,0.5,0.9,51.32251237,0.424963733
5261,100,11,0.2,0.6,0,50.5063376,0.472203492
5262,100,11,0.2,0.6,0.1,50.5063376,0.472203492
5263,100,11,0.2,0.6,0.2,50.5063376,0.472203492
5264,100,11,0.2,0.6,0.3,50.5063376,0.472203492
5265,100,11,0.2,0.6,0.4,62.9388284,0.318425448
5266,100,11,0.2,0.6,0.5,62.9388284,0.318425448
5267,100,11,0.2,0.6,0.6,43.40166026,0.62694653
5268,100,11,0.2,0.6,0.7,43.40166026,0.62694653
5269,100,11,0.2,0.6,0.8,60.11324623,0.379798262
5270,100,11,0.2,0.6,0.9,60.11324623,0.379798262
5271,100,11,0.2,0.7,0,47.60292723,0.549419161
5272,100,11,0.2,0.7,0.1,47.60292723,0.549419161
5273,100,11,0.2,0.7,0.2,47.60292723,0.549419161
5274,100,11,0.2,0.7,0.3,47.60292723,0.549419161
5275,100,11,0.2,0.7,0.4,46.0281896,0.617083317
5276,100,11,0.2,0.7,0.5,46.0281896,0.617083317
5277,100,11,0.2,0.7,0.6,46.23850441,0.567521746
5278,100,11,0.2,0.7,0.7,46.23850441,0.567521746
5279,100,11,0.2,0.7,0.8,65.99176618,0.225451605
5280,100,11,0.2,0.7,0.9,65.99176618,0.225451605
5281,100,11,0.2,0.8,0,48.90641358,0.5341592
5282,100,11,0.2,0.8,0.1,48.90641358,0.5341592
5283,100,11,0.2,0.8,0.2,48.90641358,0.5341592
5284,100,11,0.2,0.8,0.3,48.90641358,0.5341592
5285,100,11,0.2,0.8,0.4,55.91957845,0.473953457
5286,100,11,0.2,0.8,0.5,55.91957845,0.473953457
5287,100,11,0.2,0.8,0.6,58.10034814,0.379002409
5288,100,11,0.2,0.8,0.7,58.10034814,0.379002409
5289,100,11,0.2,0.8,0.8,52.55976805,0.485373398
5290,100,11,0.2,0.8,0.9,52.55976805,0.485373398
5291,100,11,0.2,0.9,0,48.3295966,0.536302759
5292,100,11,0.2,0.9,0.1,48.3295966,0.536302759
5293,100,11,0.2,0.9,0.2,48.3295966,0.536302759
5294,100,11,0.2,0.9,0.3,48.3295966,0.536302759
5295,100,11,0.2,0.9,0.4,44.85278148,0.676519702
5296,100,11,0.2,0.9,0.5,44.85278148,0.676519702
5297,100,11,0.2,0.9,0.6,58.51021935,0.36698832
5298,100,11,0.2,0.9,0.7,58.51021935,0.36698832
5299,100,11,0.2,0.9,0.8,40.55722046,0.70974864
5300,100,11,0.2,0.9,0.9,40.55722046,0.70974864
5301,100,11,0.3,0,0,68.77345456,nan
5302,100,11,0.3,0,0.1,68.77345456,nan
5303,100,11,0.3,0,0.2,68.77345456,nan
5304,100,11,0.3,0,0.3,68.77345456,nan
5305,100,11,0.3,0,0.4,68.77345456,nan
5306,100,11,0.3,0,0.5,68.77345456,nan
5307,100,11,0.3,0,0.6,68.77345456,nan
5308,100,11,0.3,0,0.7,68.77345456,nan
5309,100,11,0.3,0,0.8,68.77345456,nan
5310,100,11,0.3,0,0.9,68.77345456,nan
5311,100,11,0.3,0.1,0,86.20564668,0.339246721
5312,100,11,0.3,0.1,0.1,86.20564668,0.339246721
5313,100,11,0.3,0.1,0.2,86.20564668,0.339246721
5314,100,11,0.3,0.1,0.3,86.20564668,0.339246721
5315,100,11,0.3,0.1,0.4,62.25717299,0.500350041
5316,100,11,0.3,0.1,0.5,62.25717299,0.500350041
5317,100,11,0.3,0.1,0.6,96.64059566,0.053317254
5318,100,11,0.3,0.1,0.7,96.64059566,0.053317254
5319,100,11,0.3,0.1,0.8,73.0556966,0.239136504
5320,100,11,0.3,0.1,0.9,73.0556966,0.239136504
5321,100,11,0.3,0.2,0,64.62121486,0.220164563
5322,100,11,0.3,0.2,0.1,64.62121486,0.220164563
5323,100,11,0.3,0.2,0.2,64.62121486,0.220164563
5324,100,11,0.3,0.2,0.3,64.62121486,0.220164563
5325,100,11,0.3,0.2,0.4,95.4016769,-0.030770275
5326,100,11,0.3,0.2,0.5,95.4016769,-0.030770275
5327,100,11,0.3,0.2,0.6,115.6092439,-0.142878886
5328,100,11,0.3,0.2,0.7,115.6092439,-0.142878886
5329,100,11,0.3,0.2,0.8,150.9015408,-0.433555556
5330,100,11,0.3,0.2,0.9,150.9015408,-0.433555556
5331,100,11,0.3,0.3,0,58.78077129,0.358516579
5332,100,11,0.3,0.3,0.1,58.78077129,0.358516579
5333,100,11,0.3,0.3,0.2,58.78077129,0.358516579
5334,100,11,0.3,0.3,0.3,58.78077129,0.358516579
5335,100,11,0.3,0.3,0.4,65.59468563,0.263954174
5336,100,11,0.3,0.3,0.5,65.59468563,0.263954174
5337,100,11,0.3,0.3,0.6,73.77654079,0.192103633
5338,100,11,0.3,0.3,0.7,73.77654079,0.192103633
5339,100,11,0.3,0.3,0.8,65.94461604,0.17023307
5340,100,11,0.3,0.3,0.9,65.94461604,0.17023307
5341,100,11,0.3,0.4,0,58.06908806,0.355650207
5342,100,11,0.3,0.4,0.1,58.06908806,0.355650207
5343,100,11,0.3,0.4,0.2,58.06908806,0.355650207
5344,100,11,0.3,0.4,0.3,58.06908806,0.355650207
5345,100,11,0.3,0.4,0.4,37.89712319,0.704866343
5346,100,11,0.3,0.4,0.5,37.89712319,0.704866343
5347,100,11,0.3,0.4,0.6,71.129184,0.14446448
5348,100,11,0.3,0.4,0.7,71.129184,0.14446448
5349,100,11,0.3,0.4,0.8,99.87007916,-0.209848782
5350,100,11,0.3,0.4,0.9,99.87007916,-0.209848782
5351,100,11,0.3,0.5,0,66.78717073,0.070550659
5352,100,11,0.3,0.5,0.1,66.78717073,0.070550659
5353,100,11,0.3,0.5,0.2,66.78717073,0.070550659
5354,100,11,0.3,0.5,0.3,66.78717073,0.070550659
5355,100,11,0.3,0.5,0.4,43.12046438,0.589079585
5356,100,11,0.3,0.5,0.5,43.12046438,0.589079585
5357,100,11,0.3,0.5,0.6,36.35875109,0.706582744
5358,100,11,0.3,0.5,0.7,36.35875109,0.706582744
5359,100,11,0.3,0.5,0.8,48.23422299,0.477983572
5360,100,11,0.3,0.5,0.9,48.23422299,0.477983572
5361,100,11,0.3,0.6,0,52.54886388,0.395449952
5362,100,11,0.3,0.6,0.1,52.54886388,0.395449952
5363,100,11,0.3,0.6,0.2,52.54886388,0.395449952
5364,100,11,0.3,0.6,0.3,52.54886388,0.395449952
5365,100,11,0.3,0.6,0.4,51.01389731,0.536020159
5366,100,11,0.3,0.6,0.5,51.01389731,0.536020159
5367,100,11,0.3,0.6,0.6,79.30965526,0.158378834
5368,100,11,0.3,0.6,0.7,79.30965526,0.158378834
5369,100,11,0.3,0.6,0.8,54.20474082,0.475786869
5370,100,11,0.3,0.6,0.9,54.20474082,0.475786869
5371,100,11,0.3,0.7,0,49.29178434,0.465615794
5372,100,11,0.3,0.7,0.1,49.29178434,0.465615794
5373,100,11,0.3,0.7,0.2,49.29178434,0.465615794
5374,100,11,0.3,0.7,0.3,49.29178434,0.465615794
5375,100,11,0.3,0.7,0.4,50.66790233,0.481311173
5376,100,11,0.3,0.7,0.5,50.66790233,0.481311173
5377,100,11,0.3,0.7,0.6,49.06649823,0.50526285
5378,100,11,0.3,0.7,0.7,49.06649823,0.50526285
5379,100,11,0.3,0.7,0.8,58.99206736,0.346405802
5380,100,11,0.3,0.7,0.9,58.99206736,0.346405802
5381,100,11,0.3,0.8,0,48.87226573,0.507902014
5382,100,11,0.3,0.8,0.1,48.87226573,0.507902014
5383,100,11,0.3,0.8,0.2,48.87226573,0.507902014
5384,100,11,0.3,0.8,0.3,48.87226573,0.507902014
5385,100,11,0.3,0.8,0.4,50.09894276,0.527093395
5386,100,11,0.3,0.8,0.5,50.09894276,0.527093395
5387,100,11,0.3,0.8,0.6,48.73572591,0.601836674
5388,100,11,0.3,0.8,0.7,48.73572591,0.601836674
5389,100,11,0.3,0.8,0.8,50.42972028,0.506564386
5390,100,11,0.3,0.8,0.9,50.42972028,0.506564386
5391,100,11,0.3,0.9,0,51.04141255,0.473031834
5392,100,11,0.3,0.9,0.1,51.04141255,0.473031834
5393,100,11,0.3,0.9,0.2,51.04141255,0.473031834
5394,100,11,0.3,0.9,0.3,51.04141255,0.473031834
5395,100,11,0.3,0.9,0.4,35.38335661,0.880275363
5396,100,11,0.3,0.9,0.5,35.38335661,0.880275363
5397,100,11,0.3,0.9,0.6,60.36879946,0.289401499
5398,100,11,0.3,0.9,0.7,60.36879946,0.289401499
5399,100,11,0.3,0.9,0.8,48.88265748,0.539715503
5400,100,11,0.3,0.9,0.9,48.88265748,0.539715503
5401,100,11,0.4,0,0,68.77345456,nan
5402,100,11,0.4,0,0.1,68.77345456,nan
5403,100,11,0.4,0,0.2,68.77345456,nan
5404,100,11,0.4,0,0.3,68.77345456,nan
5405,100,11,0.4,0,0.4,68.77345456,nan
5406,100,11,0.4,0,0.5,68.77345456,nan
5407,100,11,0.4,0,0.6,68.77345456,nan
5408,100,11,0.4,0,0.7,68.77345456,nan
5409,100,11,0.4,0,0.8,68.77345456,nan
5410,100,11,0.4,0,0.9,68.77345456,nan
5411,100,11,0.4,0.1,0,92.91777318,0.482641671
5412,100,11,0.4,0.1,0.1,92.91777318,0.482641671
5413,100,11,0.4,0.1,0.2,92.91777318,0.482641671
5414,100,11,0.4,0.1,0.3,92.91777318,0.482641671
5415,100,11,0.4,0.1,0.4,163.3812634,-0.112661187
5416,100,11,0.4,0.1,0.5,163.3812634,-0.112661187
5417,100,11,0.4,0.1,0.6,157.3997076,-0.47806452
5418,100,11,0.4,0.1,0.7,157.3997076,-0.47806452
5419,100,11,0.4,0.1,0.8,88.86326817,0.119094702
5420,100,11,0.4,0.1,0.9,88.86326817,0.119094702
5421,100,11,0.4,0.2,0,75.56958674,0.15293042
5422,100,11,0.4,0.2,0.1,75.56958674,0.15293042
5423,100,11,0.4,0.2,0.2,75.56958674,0.15293042
5424,100,11,0.4,0.2,0.3,75.56958674,0.15293042
5425,100,11,0.4,0.2,0.4,105.6711921,0.041182455
5426,100,11,0.4,0.2,0.5,105.6711921,0.041182455
5427,100,11,0.4,0.2,0.6,176.2629364,-0.28554927
5428,100,11,0.4,0.2,0.7,176.2629364,-0.28554927
5429,100,11,0.4,0.2,0.8,113.4925668,-0.18985861
5430,100,11,0.4,0.2,0.9,113.4925668,-0.18985861
5431,100,11,0.4,0.3,0,54.44662764,0.421663339
5432,100,11,0.4,0.3,0.1,54.44662764,0.421663339
5433,100,11,0.4,0.3,0.2,54.44662764,0.421663339
5434,100,11,0.4,0.3,0.3,54.44662764,0.421663339
