,n_iter,Number of Ants,alpha,beta,Evaporation rate,n_node,MSE,R
5487,200,200,1,0.4,0.5,700,8.13102625,0.955818202
5488,200,200,1,0.4,0.5,800,8.151277488,0.955833785
5489,200,200,1,0.4,0.5,900,8.115926992,0.955812185
5490,200,200,1,0.4,0.5,1000,8.133360371,0.955825248
5491,200,200,1,0.4,0.6,500,7.532266393,0.957082808
5492,200,200,1,0.4,0.6,600,8.203420264,0.955216116
5493,200,200,1,0.4,0.6,700,8.411440909,0.955329792
5494,200,200,1,0.4,0.6,800,8.544722848,0.961347834
5495,200,200,1,0.4,0.6,900,8.586120166,0.958984512
5496,200,200,1,0.4,0.6,1000,8.532837772,0.958928994
5497,200,200,1,0.4,0.7,500,8.980100131,0.958937243
5498,200,200,1,0.4,0.7,600,9.013554139,0.958896809
5499,200,200,1,0.4,0.7,700,8.927275312,0.958975921
5500,200,200,1,0.4,0.7,800,8.952551204,0.959075023
5501,200,200,1,0.4,0.7,900,8.947954073,0.958941895
5502,200,200,1,0.4,0.7,1000,8.921351245,0.959087318
5503,200,200,1,0.4,0.8,500,8.499962836,0.960875184
5504,200,200,1,0.4,0.8,600,8.544877865,0.960859622
5505,200,200,1,0.4,0.8,700,8.515096802,0.960914152
5506,200,200,1,0.4,0.8,800,8.528420824,0.960891838
5507,200,200,1,0.4,0.8,900,8.528962584,0.960907164
5508,200,200,1,0.4,0.8,1000,8.504196273,0.960901479
5509,200,200,1,0.4,0.9,500,11.28825322,0.961931276
5510,200,200,1,0.4,0.9,600,11.37768564,0.961918623
5511,200,200,1,0.4,0.9,700,10.6888722,0.962211932
5512,200,200,1,0.4,0.9,800,10.72711984,0.962174049
5513,200,200,1,0.4,0.9,900,10.60842089,0.962205807
5514,200,200,1,0.4,0.9,1000,10.60857839,0.962143435
5515,200,200,1,0.4,1,500,11.51920026,0.965691175
5516,200,200,1,0.4,1,600,11.44072141,0.965813805
5517,200,200,1,0.4,1,700,11.38956903,0.965773769
5518,200,200,1,0.4,1,800,11.5162665,0.96565861
5519,200,200,1,0.4,1,900,11.39294862,0.965789568
5520,200,200,1,0.4,1,1000,11.32131458,0.96578611
5521,200,200,1,0.5,0.1,500,8.065904054,0.957627249
5522,200,200,1,0.5,0.1,600,7.758961742,0.956375047
5523,200,200,1,0.5,0.1,700,7.983926911,0.957615014
5524,200,200,1,0.5,0.1,800,7.997153746,0.957618913
5525,200,200,1,0.5,0.1,900,9.053962223,0.960459131
5526,200,200,1,0.5,0.1,1000,7.726942004,0.956419355
5527,200,200,1,0.5,0.2,500,8.065904054,0.957627249
5528,200,200,1,0.5,0.2,600,7.974692263,0.957659612
5529,200,200,1,0.5,0.2,700,8.006393388,0.957597618
5530,200,200,1,0.5,0.2,800,7.96159331,0.957759821
5531,200,200,1,0.5,0.2,900,8.011884197,0.9576075
5532,200,200,1,0.5,0.2,1000,7.991139772,0.957619042
5533,200,200,1,0.5,0.3,500,7.776646133,0.956420145
5534,200,200,1,0.5,0.3,600,7.758961742,0.956375047
5535,200,200,1,0.5,0.3,700,7.747806946,0.956254992
5536,200,200,1,0.5,0.3,800,7.609258473,0.956639759
5537,200,200,1,0.5,0.3,900,7.760838156,0.956229971
5538,200,200,1,0.5,0.3,1000,7.726942004,0.956419355
5539,200,200,1,0.5,0.4,500,9.232539735,0.960762518
5540,200,200,1,0.5,0.4,600,9.224213532,0.960577425
5541,200,200,1,0.5,0.4,700,8.781591782,0.960465545
5542,200,200,1,0.5,0.4,800,9.473928175,0.960667179
5543,200,200,1,0.5,0.4,900,7.612217111,0.956740196
5544,200,200,1,0.5,0.4,1000,9.404555792,0.960796165
5545,200,200,1,0.5,0.5,500,7.81556305,0.957921219
5546,200,200,1,0.5,0.5,600,7.829053881,0.957746578
5547,200,200,1,0.5,0.5,700,7.841210266,0.957516981
5548,200,200,1,0.5,0.5,800,8.951600319,0.960691427
5549,200,200,1,0.5,0.5,900,8.063405158,0.957417547
5550,200,200,1,0.5,0.5,1000,7.604005757,0.956747022
5551,200,200,1,0.5,0.6,500,8.474050524,0.956220574
5552,200,200,1,0.5,0.6,600,8.755673099,0.956455676
5553,200,200,1,0.5,0.6,700,8.465780345,0.9568095
5554,200,200,1,0.5,0.6,800,8.267081885,0.956607087
5555,200,200,1,0.5,0.6,900,8.467011404,0.956791656
5556,200,200,1,0.5,0.6,1000,8.448749642,0.956794843
5557,200,200,1,0.5,0.7,500,10.55936901,0.958537103
5558,200,200,1,0.5,0.7,600,10.22970396,0.95857983
5559,200,200,1,0.5,0.7,700,10.43103699,0.958500019
5560,200,200,1,0.5,0.7,800,10.20731461,0.958602028
5561,200,200,1,0.5,0.7,900,10.2330435,0.958591403
5562,200,200,1,0.5,0.7,1000,10.19048664,0.958563623
5563,200,200,1,0.5,0.8,500,7.599380536,0.960967165
5564,200,200,1,0.5,0.8,600,9.393950628,0.961402009
5565,200,200,1,0.5,0.8,700,9.193761731,0.961071859
5566,200,200,1,0.5,0.8,800,9.127596757,0.961122918
5567,200,200,1,0.5,0.8,900,9.152667461,0.961086481
5568,200,200,1,0.5,0.8,1000,9.310756416,0.96137933
5569,200,200,1,0.5,0.9,500,12.70396932,0.962666466
5570,200,200,1,0.5,0.9,600,13.04892922,0.962187193
5571,200,200,1,0.5,0.9,700,12.52263596,0.961986783
5572,200,200,1,0.5,0.9,800,12.98513724,0.9621888
5573,200,200,1,0.5,0.9,900,13.03094704,0.962146111
5574,200,200,1,0.5,0.9,1000,13.22765323,0.962355723
5575,200,200,1,0.5,1,500,12.88448785,0.965959308
5576,200,200,1,0.5,1,600,12.77602503,0.966014726
5577,200,200,1,0.5,1,700,12.88157797,0.966015261
5578,200,200,1,0.5,1,800,12.67555222,0.966016937
5579,200,200,1,0.5,1,900,12.67520626,0.966003886
5580,200,200,1,0.5,1,1000,12.76620046,0.966022251
5581,200,200,1,0.6,0.1,500,7.888348705,0.959361999
5582,200,200,1,0.6,0.1,600,7.835418691,0.959383021
5583,200,200,1,0.6,0.1,700,7.862153553,0.95935076
5584,200,200,1,0.6,0.1,800,7.813038152,0.959360886
5585,200,200,1,0.6,0.1,900,7.830323034,0.95929445
5586,200,200,1,0.6,0.1,1000,7.834213833,0.959351682
5587,200,200,1,0.6,0.2,500,7.888348705,0.959361999
5588,200,200,1,0.6,0.2,600,7.631082727,0.959827641
5589,200,200,1,0.6,0.2,700,7.837566647,0.959371086
5590,200,200,1,0.6,0.2,800,7.753808062,0.959413218
5591,200,200,1,0.6,0.2,900,7.775845717,0.959341343
5592,200,200,1,0.6,0.2,1000,7.784927306,0.959393198
5593,200,200,1,0.6,0.3,500,8.517670859,0.957031117
5594,200,200,1,0.6,0.3,600,8.513713546,0.957101304
5595,200,200,1,0.6,0.3,700,8.563050529,0.957057957
5596,200,200,1,0.6,0.3,800,8.399602324,0.957069459
5597,200,200,1,0.6,0.3,900,8.521542519,0.957027002
5598,200,200,1,0.6,0.3,1000,7.784927306,0.959393198
5599,200,200,1,0.6,0.4,500,8.56213351,0.956912744
5600,200,200,1,0.6,0.4,600,8.108506799,0.956406072
5601,200,200,1,0.6,0.4,700,8.356806355,0.957632526
5602,200,200,1,0.6,0.4,800,7.616562869,0.957738437
5603,200,200,1,0.6,0.4,900,8.204138463,0.956291248
5604,200,200,1,0.6,0.4,1000,8.219240452,0.956387173
5605,200,200,1,0.6,0.5,500,8.125712298,0.955731111
5606,200,200,1,0.6,0.5,600,8.171926576,0.958681153
5607,200,200,1,0.6,0.5,700,8.223927519,0.958595665
5608,200,200,1,0.6,0.5,800,7.830747613,0.956114029
5609,200,200,1,0.6,0.5,900,8.072638004,0.955782769
5610,200,200,1,0.6,0.5,1000,9.191774866,0.958278766
5611,200,200,1,0.6,0.6,500,8.124048925,0.958779002
5612,200,200,1,0.6,0.6,600,8.518338297,0.95841032
5613,200,200,1,0.6,0.6,700,8.600986477,0.958570526
5614,200,200,1,0.6,0.6,800,8.518902934,0.958418546
5615,200,200,1,0.6,0.6,900,8.552104001,0.958515949
5616,200,200,1,0.6,0.6,1000,7.86370522,0.95608944
5617,200,200,1,0.6,0.7,500,7.613469309,0.961040422
5618,200,200,1,0.6,0.7,600,14.10166351,0.96330893
5619,200,200,1,0.6,0.7,700,7.415780429,0.959847374
5620,200,200,1,0.6,0.7,800,7.425011505,0.959892843
5621,200,200,1,0.6,0.7,900,7.418459218,0.959814768
5622,200,200,1,0.6,0.7,1000,9.453341369,0.962420774
5623,200,200,1,0.6,0.8,500,12.88439663,0.96337386
5624,200,200,1,0.6,0.8,600,12.82603508,0.963407071
5625,200,200,1,0.6,0.8,700,12.70835054,0.963395157
5626,200,200,1,0.6,0.8,800,12.8015242,0.963401155
5627,200,200,1,0.6,0.8,900,12.82715926,0.963359833
5628,200,200,1,0.6,0.8,1000,12.74451064,0.963356264
5629,200,200,1,0.6,0.9,500,15.53536253,0.9627523
5630,200,200,1,0.6,0.9,600,15.5603083,0.962772463
5631,200,200,1,0.6,0.9,700,15.76184229,0.962988076
5632,200,200,1,0.6,0.9,800,15.19455088,0.962906101
5633,200,200,1,0.6,0.9,900,15.65839909,0.962409039
5634,200,200,1,0.6,0.9,1000,15.79727576,0.962335442
5635,200,200,1,0.6,1,500,14.76040258,0.965811845
5636,200,200,1,0.6,1,600,14.74208802,0.965737577
5637,200,200,1,0.6,1,700,14.81185463,0.965704982
5638,200,200,1,0.6,1,800,14.66425364,0.965717583
5639,200,200,1,0.6,1,900,14.72673103,0.965694395
5640,200,200,1,0.6,1,1000,14.66406426,0.965703186
5641,200,200,1,0.7,0.1,500,14.85970406,0.963187437
5642,200,200,1,0.7,0.1,600,11.33992263,0.962920913
5643,200,200,1,0.7,0.1,700,14.76941225,0.963090483
5644,200,200,1,0.7,0.1,800,14.7001027,0.96313294
5645,200,200,1,0.7,0.1,900,14.51519594,0.962596154
5646,200,200,1,0.7,0.1,1000,13.73923599,0.963091268
5647,200,200,1,0.7,0.2,500,12.54091254,0.96265939
5648,200,200,1,0.7,0.2,600,12.62198347,0.962619702
5649,200,200,1,0.7,0.2,700,12.22805916,0.96276625
5650,200,200,1,0.7,0.2,800,12.37227346,0.962560124
5651,200,200,1,0.7,0.2,900,12.22511005,0.962640936
5652,200,200,1,0.7,0.2,1000,12.17877874,0.96279512
5653,200,200,1,0.7,0.3,500,12.00462421,0.961653616
5654,200,200,1,0.7,0.3,600,11.88756114,0.961992011
5655,200,200,1,0.7,0.3,700,12.18325947,0.961865963
5656,200,200,1,0.7,0.3,800,12.22136385,0.961873221
5657,200,200,1,0.7,0.3,900,12.09218766,0.961844936
5658,200,200,1,0.7,0.3,1000,12.13609562,0.961574932
5659,200,200,1,0.7,0.4,500,7.475350044,0.956499941
5660,200,200,1,0.7,0.4,600,12.57960811,0.96169731
5661,200,200,1,0.7,0.4,700,12.01051344,0.961695447
5662,200,200,1,0.7,0.4,800,12.14757931,0.961620399
5663,200,200,1,0.7,0.4,900,12.14565297,0.961566412
5664,200,200,1,0.7,0.4,1000,12.13144056,0.961853045
5665,200,200,1,0.7,0.5,500,12.43552075,0.961647498
5666,200,200,1,0.7,0.5,600,11.81645006,0.961698892
5667,200,200,1,0.7,0.5,700,12.41356124,0.961611297
5668,200,200,1,0.7,0.5,800,12.82067565,0.961345033
5669,200,200,1,0.7,0.5,900,12.68478033,0.961381735
5670,200,200,1,0.7,0.5,1000,12.50704607,0.961464107
5671,200,200,1,0.7,0.6,500,12.37381865,0.962238099
5672,200,200,1,0.7,0.6,600,12.03029932,0.962151116
5673,200,200,1,0.7,0.6,700,9.639490319,0.962762784
5674,200,200,1,0.7,0.6,800,12.77960717,0.962122947
5675,200,200,1,0.7,0.6,900,10.24586463,0.962887082
5676,200,200,1,0.7,0.6,1000,12.07863211,0.962349982
5677,200,200,1,0.7,0.7,500,11.47566899,0.962165762
5678,200,200,1,0.7,0.7,600,11.63355207,0.962129538
5679,200,200,1,0.7,0.7,700,11.44245427,0.962130031
5680,200,200,1,0.7,0.7,800,11.56599858,0.962172164
5681,200,200,1,0.7,0.7,900,11.52378352,0.962146053
5682,200,200,1,0.7,0.7,1000,11.5767154,0.962149475
5683,200,200,1,0.7,0.8,500,16.72099988,0.963885052
5684,200,200,1,0.7,0.8,600,16.6187082,0.963809308
5685,200,200,1,0.7,0.8,700,17.23673154,0.963993049
5686,200,200,1,0.7,0.8,800,17.27987319,0.96403359
5687,200,200,1,0.7,0.8,900,17.05019351,0.963940225
5688,200,200,1,0.7,0.8,1000,17.17484949,0.963991785
5689,200,200,1,0.7,0.9,500,20.09041238,0.96303346
5690,200,200,1,0.7,0.9,600,20.51749715,0.963192797
5691,200,200,1,0.7,0.9,700,20.57977674,0.963226992
5692,200,200,1,0.7,0.9,800,20.50506825,0.963250677
5693,200,200,1,0.7,0.9,900,20.55890596,0.963198047
5694,200,200,1,0.7,0.9,1000,20.5190623,0.963238195
5695,200,200,1,0.7,1,500,14.28611512,0.963046338
5696,200,200,1,0.7,1,600,14.11439935,0.963055235
5697,200,200,1,0.7,1,700,14.06204677,0.963043302
5698,200,200,1,0.7,1,800,14.03420707,0.963102062
5699,200,200,1,0.7,1,900,14.00960148,0.963120691
5700,200,200,1,0.7,1,1000,14.03216381,0.963066419
5701,200,200,1,0.8,0.1,500,15.431299,0.963553173
5702,200,200,1,0.8,0.1,600,18.0477748,0.963381776
5703,200,200,1,0.8,0.1,700,17.24544385,0.963719345
5704,200,200,1,0.8,0.1,800,8.14606605,0.956096523
5705,200,200,1,0.8,0.1,900,17.25647296,0.963714253
5706,200,200,1,0.8,0.1,1000,17.01750351,0.963684066
5707,200,200,1,0.8,0.2,500,13.98531336,0.962545214
5708,200,200,1,0.8,0.2,600,13.92614146,0.96248499
5709,200,200,1,0.8,0.2,700,13.97141951,0.962555592
5710,200,200,1,0.8,0.2,800,14.00182647,0.962510656
5711,200,200,1,0.8,0.2,900,13.39651788,0.962541728
5712,200,200,1,0.8,0.2,1000,13.93857576,0.962550235
5713,200,200,1,0.8,0.3,500,14.45238911,0.962118239
5714,200,200,1,0.8,0.3,600,14.31167248,0.962130011
5715,200,200,1,0.8,0.3,700,7.476617701,0.957521643
5716,200,200,1,0.8,0.3,800,7.473380423,0.957483828
5717,200,200,1,0.8,0.3,900,7.476819669,0.957488462
5718,200,200,1,0.8,0.3,1000,7.471845192,0.957457282
5719,200,200,1,0.8,0.4,500,14.33066787,0.962116446
5720,200,200,1,0.8,0.4,600,14.21143099,0.962128353
5721,200,200,1,0.8,0.4,700,13.02028548,0.962592894
5722,200,200,1,0.8,0.4,800,14.51095984,0.961903798
5723,200,200,1,0.8,0.4,900,14.54607278,0.961903271
5724,200,200,1,0.8,0.4,1000,14.28248922,0.962122352
5725,200,200,1,0.8,0.5,500,14.33067492,0.9621165
5726,200,200,1,0.8,0.5,600,13.72392783,0.962114872
5727,200,200,1,0.8,0.5,700,14.38443621,0.962097661
5728,200,200,1,0.8,0.5,800,13.61842019,0.962094357
5729,200,200,1,0.8,0.5,900,13.82317104,0.962133116
5730,200,200,1,0.8,0.5,1000,14.09362726,0.962116222
5731,200,200,1,0.8,0.6,500,34.03067441,0.963305858
5732,200,200,1,0.8,0.6,600,35.75736623,0.963182823
5733,200,200,1,0.8,0.6,700,33.96629518,0.963401949
5734,200,200,1,0.8,0.6,800,34.00606546,0.963377185
5735,200,200,1,0.8,0.6,900,34.3005468,0.963363384
5736,200,200,1,0.8,0.6,1000,33.57286617,0.963256983
5737,200,200,1,0.8,0.7,500,15.80490273,0.963643108
5738,200,200,1,0.8,0.7,600,12.65668103,0.962447223
5739,200,200,1,0.8,0.7,700,12.53377217,0.962510537
5740,200,200,1,0.8,0.7,800,12.40188422,0.962461614
5741,200,200,1,0.8,0.7,900,12.56743411,0.962518678
5742,200,200,1,0.8,0.7,1000,12.33164477,0.962699824
5743,200,200,1,0.8,0.8,500,26.94475609,0.963309912
5744,200,200,1,0.8,0.8,600,25.96960075,0.963311725
5745,200,200,1,0.8,0.8,700,26.04282506,0.963383842
5746,200,200,1,0.8,0.8,800,25.96525665,0.963358721
5747,200,200,1,0.8,0.8,900,27.05945553,0.963456558
5748,200,200,1,0.8,0.8,1000,27.18855846,0.963444991
5749,200,200,1,0.8,0.9,500,25.33149616,0.962390508
5750,200,200,1,0.8,0.9,600,25.19519872,0.962433033
5751,200,200,1,0.8,0.9,700,25.2396566,0.96236852
5752,200,200,1,0.8,0.9,800,25.2780754,0.962360591
5753,200,200,1,0.8,0.9,900,25.10688,0.962391903
5754,200,200,1,0.8,0.9,1000,24.36158452,0.962184726
5755,200,200,1,0.8,1,500,15.7957477,0.962950467
5756,200,200,1,0.8,1,600,15.62946199,0.962955352
5757,200,200,1,0.8,1,700,15.6941717,0.96291164
5758,200,200,1,0.8,1,800,15.50675245,0.962991732
5759,200,200,1,0.8,1,900,15.51721991,0.96297805
5760,200,200,1,0.8,1,1000,15.63099055,0.963008036
5761,200,200,1,0.9,0.1,500,38.14360848,0.963600397
5762,200,200,1,0.9,0.1,600,37.9302199,0.96350591
5763,200,200,1,0.9,0.1,700,37.92387589,0.963651389
5764,200,200,1,0.9,0.1,800,22.57307,0.949292841
5765,200,200,1,0.9,0.1,900,37.47177055,0.963617393
5766,200,200,1,0.9,0.1,1000,37.78155641,0.963510091
5767,200,200,1,0.9,0.2,500,36.0233772,0.963384116
5768,200,200,1,0.9,0.2,600,36.38247979,0.963518311
5769,200,200,1,0.9,0.2,700,36.40741725,0.96350596
5770,200,200,1,0.9,0.2,800,34.19152683,0.963230299
5771,200,200,1,0.9,0.2,900,36.15123044,0.963443351
5772,200,200,1,0.9,0.2,1000,36.19441606,0.963475008
5773,200,200,1,0.9,0.3,500,37.87030317,0.963674414
5774,200,200,1,0.9,0.3,600,37.70324633,0.963568616
5775,200,200,1,0.9,0.3,700,37.53847599,0.963676852
5776,200,200,1,0.9,0.3,800,37.41477258,0.963645754
5777,200,200,1,0.9,0.3,900,37.31878085,0.963621564
5778,200,200,1,0.9,0.3,1000,37.51013574,0.963584977
5779,200,200,1,0.9,0.4,500,38.13942142,0.963713469
5780,200,200,1,0.9,0.4,600,12.29260053,0.961675162
5781,200,200,1,0.9,0.4,700,37.53848942,0.963676917
5782,200,200,1,0.9,0.4,800,37.26803691,0.963430812
5783,200,200,1,0.9,0.4,900,37.31922528,0.963720699
5784,200,200,1,0.9,0.4,1000,37.37744113,0.963655149
5785,200,200,1,0.9,0.5,500,11.33365709,0.96128162
5786,200,200,1,0.9,0.5,600,11.0773486,0.961239945
5787,200,200,1,0.9,0.5,700,11.7269483,0.961212023
5788,200,200,1,0.9,0.5,800,37.53370614,0.963565724
5789,200,200,1,0.9,0.5,900,11.77235242,0.961691214
5790,200,200,1,0.9,0.5,1000,37.36928058,0.963499022
5791,200,200,1,0.9,0.6,500,10.96475284,0.961136472
5792,200,200,1,0.9,0.6,600,38.18431673,0.963004977
5793,200,200,1,0.9,0.6,700,36.76627824,0.963949807
5794,200,200,1,0.9,0.6,800,38.93518109,0.963032002
5795,200,200,1,0.9,0.6,900,10.9883495,0.961150005
5796,200,200,1,0.9,0.6,1000,11.05303023,0.96114515
5797,200,200,1,0.9,0.7,500,36.02408344,0.963649563
5798,200,200,1,0.9,0.7,600,32.59786385,0.963924035
5799,200,200,1,0.9,0.7,700,34.31116805,0.962951695
5800,200,200,1,0.9,0.7,800,34.30793117,0.962987387
5801,200,200,1,0.9,0.7,900,34.1712719,0.962938684
5802,200,200,1,0.9,0.7,1000,33.58039995,0.964654695
5803,200,200,1,0.9,0.8,500,31.31711212,0.963177633
5804,200,200,1,0.9,0.8,600,30.47326007,0.963059505
5805,200,200,1,0.9,0.8,700,31.03704769,0.96323725
5806,200,200,1,0.9,0.8,800,31.02422815,0.963179603
5807,200,200,1,0.9,0.8,900,30.88180766,0.963170262
5808,200,200,1,0.9,0.8,1000,30.88710623,0.963130869
5809,200,200,1,0.9,0.9,500,28.19526135,0.962036674
5810,200,200,1,0.9,0.9,600,27.91655597,0.961993434
5811,200,200,1,0.9,0.9,700,27.71514124,0.962151358
5812,200,200,1,0.9,0.9,800,27.84105771,0.962077221
5813,200,200,1,0.9,0.9,900,27.69586312,0.962043885
5814,200,200,1,0.9,0.9,1000,27.69068931,0.96197851
5815,200,200,1,0.9,1,500,17.63272422,0.963335019
5816,200,200,1,0.9,1,600,17.4899859,0.963458081
5817,200,200,1,0.9,1,700,17.88134122,0.963612301
5818,200,200,1,0.9,1,800,17.83034979,0.963597243
5819,200,200,1,0.9,1,900,17.85464103,0.963587474
5820,200,200,1,0.9,1,1000,17.52290162,0.96339044
5821,200,200,1,1,0.1,500,37.34047929,0.963479582
5822,200,200,1,1,0.1,600,37.25857186,0.96335177
5823,200,200,1,1,0.1,700,37.53693239,0.963452232
5824,200,200,1,1,0.1,800,36.42308043,0.963479188
5825,200,200,1,1,0.1,900,38.36215519,0.963538255
5826,200,200,1,1,0.1,1000,36.84535023,0.963475059
5827,200,200,1,1,0.2,500,37.60619828,0.963338116
5828,200,200,1,1,0.2,600,37.25857186,0.96335177
5829,200,200,1,1,0.2,700,37.53693239,0.963452232
5830,200,200,1,1,0.2,800,36.91435765,0.963444458
5831,200,200,1,1,0.2,900,37.17287298,0.963359917
5832,200,200,1,1,0.2,1000,37.11098785,0.963367329
5833,200,200,1,1,0.3,500,38.95794905,0.963535104
5834,200,200,1,1,0.3,600,38.15045943,0.963481738
5835,200,200,1,1,0.3,700,38.69116402,0.96362314
5836,200,200,1,1,0.3,800,38.07968924,0.963621046
5837,200,200,1,1,0.3,900,38.35756172,0.963663679
5838,200,200,1,1,0.3,1000,38.04222875,0.963564899
5839,200,200,1,1,0.4,500,37.87393717,0.963378882
5840,200,200,1,1,0.4,600,38.83232502,0.963480896
5841,200,200,1,1,0.4,700,38.69116402,0.96362314
5842,200,200,1,1,0.4,800,38.58938355,0.963622989
5843,200,200,1,1,0.4,900,38.66354286,0.963580937
5844,200,200,1,1,0.4,1000,38.44929014,0.963566049
5845,200,200,1,1,0.5,500,38.26586544,0.963484017
5846,200,200,1,1,0.5,600,37.36278353,0.963313272
5847,200,200,1,1,0.5,700,38.00621248,0.963559261
5848,200,200,1,1,0.5,800,37.69367179,0.963539132
5849,200,200,1,1,0.5,900,36.68676329,0.963333155
5850,200,200,1,1,0.5,1000,36.96665921,0.963400608
5851,200,200,1,1,0.6,500,39.08155012,0.963039442
5852,200,200,1,1,0.6,600,34.68358307,0.963638103
5853,200,200,1,1,0.6,700,39.06251633,0.963068953
5854,200,200,1,1,0.6,800,37.60010864,0.963619528
5855,200,200,1,1,0.6,900,36.89909864,0.963393053
5856,200,200,1,1,0.6,1000,38.4976463,0.963080538
5857,200,200,1,1,0.7,500,33.45077168,0.963075161
5858,200,200,1,1,0.7,600,37.42187034,0.963252044
5859,200,200,1,1,0.7,700,37.13593872,0.963942616
5860,200,200,1,1,0.7,800,37.42155241,0.963561765
5861,200,200,1,1,0.7,900,32.45963027,0.966178807
5862,200,200,1,1,0.7,1000,35.48215023,0.963257213
5863,200,200,1,1,0.8,500,33.94524549,0.962970814
5864,200,200,1,1,0.8,600,33.22451208,0.96290462
5865,200,200,1,1,0.8,700,33.40932414,0.963159307
5866,200,200,1,1,0.8,800,33.31248423,0.963166114
5867,200,200,1,1,0.8,900,32.67091488,0.963272081
5868,200,200,1,1,0.8,1000,32.61238494,0.96329389
5869,200,200,1,1,0.9,500,30.79667509,0.962873175
5870,200,200,1,1,0.9,600,30.28640498,0.962934228
5871,200,200,1,1,0.9,700,30.50620113,0.962915784
5872,200,200,1,1,0.9,800,30.55574104,0.96293712
5873,200,200,1,1,0.9,900,30.56911063,0.962897986
5874,200,200,1,1,0.9,1000,30.25833553,0.96296687
5875,200,200,1,1,1,500,20.86591442,0.963511025
5876,200,200,1,1,1,600,20.784267,0.963515494
5877,200,200,1,1,1,700,20.38023238,0.963791977
5878,200,200,1,1,1,800,20.37988113,0.963734611
5879,200,200,1,1,1,900,20.38133307,0.963801345
5880,200,200,1,1,1,1000,20.21735097,0.963792439
5881,200,300,0.4,0.4,0.1,500,10.16951182,0.964334912
5882,200,300,0.4,0.4,0.1,600,10.80907012,0.964196196
5883,200,300,0.4,0.4,0.1,700,10.55950617,0.964355869
5884,200,300,0.4,0.4,0.1,800,11.18727591,0.964185677
5885,200,300,0.4,0.4,0.1,900,9.296196381,0.961587375
5886,200,300,0.4,0.4,0.1,1000,10.17158833,0.964446119
5887,200,300,0.4,0.4,0.2,500,12.19747227,0.964130409
5888,200,300,0.4,0.4,0.2,600,13.43007879,0.964161067
5889,200,300,0.4,0.4,0.2,700,12.40506071,0.964668959
5890,200,300,0.4,0.4,0.2,800,11.7394833,0.964428278
5891,200,300,0.4,0.4,0.2,900,12.08477121,0.964360642
5892,200,300,0.4,0.4,0.2,1000,11.00286049,0.964513904
5893,200,300,0.4,0.4,0.3,500,16.34648955,0.964263244
5894,200,300,0.4,0.4,0.3,600,19.73960406,0.963578321
5895,200,300,0.4,0.4,0.3,700,15.11463402,0.964448932
5896,200,300,0.4,0.4,0.3,800,14.1063631,0.964026521
5897,200,300,0.4,0.4,0.3,900,14.20753452,0.964492185
5898,200,300,0.4,0.4,0.3,1000,15.22796165,0.963919494
5899,200,300,0.4,0.4,0.4,500,21.6652746,0.963606256
5900,200,300,0.4,0.4,0.4,600,23.41003958,0.963432437
5901,200,300,0.4,0.4,0.4,700,20.97743481,0.964178971
5902,200,300,0.4,0.4,0.4,800,21.744286,0.963463555
5903,200,300,0.4,0.4,0.4,900,19.43629725,0.963349699
5904,200,300,0.4,0.4,0.4,1000,19.9610584,0.963561812
5905,200,300,0.4,0.4,0.5,500,33.83227596,0.962990273
5906,200,300,0.4,0.4,0.5,600,33.03092493,0.962646219
5907,200,300,0.4,0.4,0.5,700,26.22769903,0.963952704
5908,200,300,0.4,0.4,0.5,800,26.21862306,0.963340602
5909,200,300,0.4,0.4,0.5,900,24.29411679,0.963681384
5910,200,300,0.4,0.4,0.5,1000,24.24333906,0.96361985
5911,200,300,0.4,0.4,0.6,500,47.58821069,0.961852991
5912,200,300,0.4,0.4,0.6,600,43.11252366,0.962194183
5913,200,300,0.4,0.4,0.6,700,46.35198017,0.962225039
5914,200,300,0.4,0.4,0.6,800,35.7615685,0.962898572
5915,200,300,0.4,0.4,0.6,900,35.65568669,0.962625889
5916,200,300,0.4,0.4,0.6,1000,40.09046882,0.962059278
